,EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,OMNI_LAT_deg,OMNI_LONG_deg,OMNI_MAG_AVG_nT,OMNI_SPEED_kms,OMNI_DENSITY_Ncc,EPOCH_TIME__yyyy-mm-ddThh:mm:ss.sssZ,ARTEMIS_MAG_AVG_nt,ARTEMIS_DENSITY_Ncc,ARTEMIS_SPEED_kms,ARTEMIS_DIST_AU,ARTEMIS_LAT_DEG,ARTEMIS_LONG_DEG,new_time,Time_offset_hours
355,2018-04-06 18:00:00+00:00,-6.3,119.9,3,356,5.1,2018-04-06 19:00:00+00:00,2.5344,4.4164,344.128,1,-6.2,120.5,2018-04-06 18:00:00+00:00,1
356,2018-04-06 19:00:00+00:00,-6.3,120,2.4,358,5.1,2018-04-06 20:00:00+00:00,2.061538462,3.885,343.75,1,-6.2,120.5,2018-04-06 19:00:00+00:00,1
357,2018-04-06 20:00:00+00:00,-6.3,120,2.1,359,5.2,2018-04-06 21:00:00+00:00,1.256923077,5.131153846,345.2538462,1,-6.2,120.5,2018-04-06 20:00:00+00:00,1
358,2018-04-06 21:00:00+00:00,-6.3,120,1.5,359,7,2018-04-06 22:00:00+00:00,1.537407407,5.525555556,339.6962963,1,-6.2,120.5,2018-04-06 21:00:00+00:00,1
359,2018-04-06 22:00:00+00:00,-6.3,120.1,1.7,354,7.5,2018-04-06 23:00:00+00:00,1.875384615,5.405384615,340.6769231,1,-6.2,120.5,2018-04-06 22:00:00+00:00,1
360,2018-04-06 23:00:00+00:00,-6.3,120.1,1.9,355,7.7,2018-04-07 00:00:00+00:00,1.542,5.134,330.7,1,-6.2,121.5,2018-04-06 23:00:00+00:00,1
361,2018-04-07 00:00:00+00:00,-6.3,120.2,1.8,349,7.6,2018-04-07 01:00:00+00:00,1.715,5.145,322.4,1,-6.2,121.5,2018-04-07 00:00:00+00:00,1
362,2018-04-07 01:00:00+00:00,-6.3,120.2,1.7,342,8.7,2018-04-07 02:00:00+00:00,1.564285714,6.924285714,326.2285714,1,-6.2,121.5,2018-04-07 01:00:00+00:00,1
363,2018-04-07 02:00:00+00:00,-6.3,120.2,1.9,343,10.1,2018-04-07 03:00:00+00:00,1.425,6.821666667,321.5833333,1,-6.2,121.5,2018-04-07 02:00:00+00:00,1
364,2018-04-07 03:00:00+00:00,-6.3,120.3,1.3,335,11.3,2018-04-07 04:00:00+00:00,1.957142857,5.965714286,319,1,-6.2,121.5,2018-04-07 03:00:00+00:00,1
365,2018-04-07 04:00:00+00:00,-6.3,120.3,2.5,338,9.2,2018-04-07 05:00:00+00:00,2.735,5.423333333,325.8666667,1,-6.2,121.5,2018-04-07 04:00:00+00:00,1
366,2018-04-07 05:00:00+00:00,-6.3,120.4,2.3,343,9.4,2018-04-07 06:00:00+00:00,1.344285714,5.408571429,320.5714286,1,-6.2,121.5,2018-04-07 05:00:00+00:00,1
370,2018-04-07 09:00:00+00:00,-6.3,120.5,3.2,342,8,2018-04-07 10:00:00+00:00,2.962083333,4.981666667,333.275,1,-6.2,121.5,2018-04-07 09:00:00+00:00,1
371,2018-04-07 10:00:00+00:00,-6.3,120.6,2.4,350,7.6,2018-04-07 11:00:00+00:00,3.059615385,5.108846154,331.8615385,1,-6.2,121.5,2018-04-07 10:00:00+00:00,1
372,2018-04-07 11:00:00+00:00,-6.2,120.6,2.8,349,8.4,2018-04-07 12:00:00+00:00,2.646666667,6.423333333,334.8555556,1,-6.2,121.5,2018-04-07 11:00:00+00:00,1
373,2018-04-07 12:00:00+00:00,-6.2,120.7,2.6,352,12.3,2018-04-07 13:00:00+00:00,1.873333333,7.62,333.6,1,-6.2,121.5,2018-04-07 12:00:00+00:00,1
374,2018-04-07 13:00:00+00:00,-6.2,120.7,1.6,350,14.3,2018-04-07 14:00:00+00:00,2.08,7.604285714,330.7428571,1,-6.2,121.5,2018-04-07 13:00:00+00:00,1
375,2018-04-07 14:00:00+00:00,-6.2,120.7,2.2,347,14.8,2018-04-07 15:00:00+00:00,2.368333333,8.185,331.4833333,1,-6.2,121.5,2018-04-07 14:00:00+00:00,1
376,2018-04-07 15:00:00+00:00,-6.2,120.8,2.2,346,13.6,2018-04-07 16:00:00+00:00,2.322857143,8.168571429,334.9857143,1,-6.2,121.5,2018-04-07 15:00:00+00:00,1
377,2018-04-07 16:00:00+00:00,-6.2,120.8,2.7,348,11.2,2018-04-07 17:00:00+00:00,3.59,7.711666667,331.8666667,1,-6.2,121.5,2018-04-07 16:00:00+00:00,1
378,2018-04-07 17:00:00+00:00,-6.2,120.9,3.6,346,10.2,2018-04-07 18:00:00+00:00,3.985714286,7.327142857,334.8142857,1,-6.2,121.5,2018-04-07 17:00:00+00:00,1
379,2018-04-07 18:00:00+00:00,-6.2,120.9,3.9,346,9.4,2018-04-07 19:00:00+00:00,4.778333333,5.74,331.2,1,-6.2,121.5,2018-04-07 18:00:00+00:00,1
380,2018-04-07 19:00:00+00:00,-6.2,120.9,4.7,346,7,2018-04-07 20:00:00+00:00,3.828571429,5.798571429,351.4857143,1,-6.2,121.5,2018-04-07 19:00:00+00:00,1
381,2018-04-07 20:00:00+00:00,-6.2,121,3.6,367,7.2,2018-04-07 21:00:00+00:00,2.818571429,6.182857143,357.8142857,1,-6.2,121.5,2018-04-07 20:00:00+00:00,1
382,2018-04-07 21:00:00+00:00,-6.2,121,3.2,370,7.7,2018-04-07 22:00:00+00:00,3.108888889,5.647037037,358.9037037,1,-6.2,121.5,2018-04-07 21:00:00+00:00,1
383,2018-04-07 22:00:00+00:00,-6.2,121.1,3.4,376,7.4,2018-04-07 23:00:00+00:00,3.352692308,4.812307692,358.9307692,1,-6.2,121.5,2018-04-07 22:00:00+00:00,1
384,2018-04-07 23:00:00+00:00,-6.2,121.1,3.4,376,6.7,2018-04-08 00:00:00+00:00,3.281923077,4.992692308,360.2269231,1,-6.1,122.5,2018-04-07 23:00:00+00:00,1
385,2018-04-08 00:00:00+00:00,-6.2,121.1,3.3,378,7.2,2018-04-08 01:00:00+00:00,2.558461538,5.470769231,347.5307692,1,-6.1,122.5,2018-04-08 00:00:00+00:00,1
386,2018-04-08 01:00:00+00:00,-6.2,121.2,2.6,367,7.6,2018-04-08 02:00:00+00:00,2.582173913,5.410869565,347.4304348,1,-6.1,122.5,2018-04-08 01:00:00+00:00,1
387,2018-04-08 02:00:00+00:00,-6.2,121.2,3,358,7.4,2018-04-08 03:00:00+00:00,2.856,5.398,348.6,1,-6.1,122.5,2018-04-08 02:00:00+00:00,1
388,2018-04-08 03:00:00+00:00,-6.2,121.3,2.9,360,6.9,2018-04-08 04:00:00+00:00,1.796666667,6.336666667,335.25,1,-6.1,122.5,2018-04-08 03:00:00+00:00,1
389,2018-04-08 04:00:00+00:00,-6.2,121.3,1.8,350,8.4,2018-04-08 05:00:00+00:00,1.894285714,6.061428571,335.3,1,-6.1,122.5,2018-04-08 04:00:00+00:00,1
390,2018-04-08 05:00:00+00:00,-6.2,121.4,1.7,348,8.5,2018-04-08 06:00:00+00:00,2.413333333,6.233333333,339.85,1,-6.1,122.5,2018-04-08 05:00:00+00:00,1
391,2018-04-08 06:00:00+00:00,-6.2,121.4,2.6,354,8,2018-04-08 07:00:00+00:00,2.716666667,5.963333333,339.9666667,1,-6.1,122.5,2018-04-08 06:00:00+00:00,1
395,2018-04-08 10:00:00+00:00,-6.2,121.6,2.6,356,8.5,2018-04-08 11:00:00+00:00,3.335217391,5.983043478,342.0478261,1,-6.1,122.5,2018-04-08 10:00:00+00:00,1
396,2018-04-08 11:00:00+00:00,-6.2,121.6,3.3,355,7.1,2018-04-08 12:00:00+00:00,3.640769231,5.265384615,349.8230769,1,-6.1,122.5,2018-04-08 11:00:00+00:00,1
397,2018-04-08 12:00:00+00:00,-6.2,121.6,3.8,360,6.1,2018-04-08 13:00:00+00:00,4.028181818,5.16,347.0727273,1,-6.1,122.5,2018-04-08 12:00:00+00:00,1
398,2018-04-08 13:00:00+00:00,-6.2,121.7,4.2,358,6.9,2018-04-08 14:00:00+00:00,3.32,6.725,340.75,1,-6.1,122.5,2018-04-08 13:00:00+00:00,1
399,2018-04-08 14:00:00+00:00,-6.2,121.7,3.1,352,9.5,2018-04-08 15:00:00+00:00,2.637142857,7.582857143,336.7571429,1,-6.1,122.5,2018-04-08 14:00:00+00:00,1
400,2018-04-08 15:00:00+00:00,-6.2,121.8,2.7,350,11.1,2018-04-08 16:00:00+00:00,3.34,7.36,335.9666667,1,-6.1,122.5,2018-04-08 15:00:00+00:00,1
401,2018-04-08 16:00:00+00:00,-6.2,121.8,3.6,352,11.6,2018-04-08 17:00:00+00:00,3.558571429,7.805714286,337.1714286,1,-6.1,122.5,2018-04-08 16:00:00+00:00,1
402,2018-04-08 17:00:00+00:00,-6.2,121.8,4.1,350,11.5,2018-04-08 18:00:00+00:00,2.885,7.706666667,333.55,1,-6.1,122.5,2018-04-08 17:00:00+00:00,1
403,2018-04-08 18:00:00+00:00,-6.2,121.9,3.1,350,13,2018-04-08 19:00:00+00:00,2.742857143,7.668571429,332.5571429,1,-6.1,122.5,2018-04-08 18:00:00+00:00,1
404,2018-04-08 19:00:00+00:00,-6.2,121.9,3.2,346,11.7,2018-04-08 20:00:00+00:00,3.758333333,5.62,334.4,1,-6.1,122.5,2018-04-08 19:00:00+00:00,1
405,2018-04-08 20:00:00+00:00,-6.2,122,4.1,354,10,2018-04-08 21:00:00+00:00,3.511428571,6.067142857,329.1428571,1,-6.1,122.5,2018-04-08 20:00:00+00:00,1
406,2018-04-08 21:00:00+00:00,-6.2,122,3.4,347,11.9,2018-04-08 22:00:00+00:00,1.798333333,7.466666667,328.9666667,1,-6.1,122.5,2018-04-08 21:00:00+00:00,1
407,2018-04-08 22:00:00+00:00,-6.2,122.1,2.5,348,13.1,2018-04-08 23:00:00+00:00,2.935714286,6.994285714,333.8857143,1,-6.1,122.5,2018-04-08 22:00:00+00:00,1
408,2018-04-08 23:00:00+00:00,-6.2,122.1,3.4,353,12.6,2018-04-09 00:00:00+00:00,2.096363636,7.409090909,334.9909091,1,-6,123.4,2018-04-08 23:00:00+00:00,1
409,2018-04-09 00:00:00+00:00,-6.1,122.1,2.3,356,13.8,2018-04-09 01:00:00+00:00,3.506923077,6.611153846,334.4269231,1,-6,123.4,2018-04-09 00:00:00+00:00,1
410,2018-04-09 01:00:00+00:00,-6.1,122.2,3.5,353,10.7,2018-04-09 02:00:00+00:00,4.173846154,6.706923077,340.7807692,1,-6,123.4,2018-04-09 01:00:00+00:00,1
411,2018-04-09 02:00:00+00:00,-6.1,122.2,4.1,361,10.7,2018-04-09 03:00:00+00:00,4.784615385,7.077307692,349.4884615,1,-6,123.4,2018-04-09 02:00:00+00:00,1
412,2018-04-09 03:00:00+00:00,-6.1,122.3,4.8,371,10.9,2018-04-09 04:00:00+00:00,5.647692308,6.82,341.3730769,1,-6,123.4,2018-04-09 03:00:00+00:00,1
413,2018-04-09 04:00:00+00:00,-6.1,122.3,5.4,361,10.8,2018-04-09 05:00:00+00:00,6.0385,6.7355,340.51,1,-6,123.4,2018-04-09 04:00:00+00:00,1
414,2018-04-09 05:00:00+00:00,-6.1,122.3,5.9,358,10.6,2018-04-09 06:00:00+00:00,6.711428571,6.875714286,340.8571429,1,-6,123.4,2018-04-09 05:00:00+00:00,1
415,2018-04-09 06:00:00+00:00,-6.1,122.4,6.8,356,10.1,2018-04-09 07:00:00+00:00,7.605,6.995,332.8666667,1,-6,123.4,2018-04-09 06:00:00+00:00,1
416,2018-04-09 07:00:00+00:00,-6.1,122.4,7.4,346,8.1,2018-04-09 08:00:00+00:00,8.12,6.55,335.75,1,-6,123.4,2018-04-09 07:00:00+00:00,1
420,2018-04-09 11:00:00+00:00,-6.1,122.6,7.7,402,7.1,2018-04-09 12:00:00+00:00,8.315714286,4.700952381,390.2380952,1,-6,123.4,2018-04-09 11:00:00+00:00,1
421,2018-04-09 12:00:00+00:00,-6.1,122.6,8,409,6.5,2018-04-09 13:00:00+00:00,6.758076923,5.260769231,420.8846154,1,-6,123.4,2018-04-09 12:00:00+00:00,1
422,2018-04-09 13:00:00+00:00,-6.1,122.7,6.8,445,6.2,2018-04-09 14:00:00+00:00,7.476666667,5.112222222,437.6444444,1,-6,123.4,2018-04-09 13:00:00+00:00,1
423,2018-04-09 14:00:00+00:00,-6.1,122.7,7.1,458,6.7,2018-04-09 15:00:00+00:00,6.733333333,5.505,449.7333333,1,-6,123.4,2018-04-09 14:00:00+00:00,1
424,2018-04-09 15:00:00+00:00,-6.1,122.8,6.9,476,7.4,2018-04-09 16:00:00+00:00,6.448571429,5.601428571,450.2428571,1,-6,123.4,2018-04-09 15:00:00+00:00,1
425,2018-04-09 16:00:00+00:00,-6.1,122.8,6.4,466,6.6,2018-04-09 17:00:00+00:00,6.701666667,4.873333333,460.8666667,1,-6,123.4,2018-04-09 16:00:00+00:00,1
426,2018-04-09 17:00:00+00:00,-6.1,122.8,6.7,469,5.7,2018-04-09 18:00:00+00:00,6.201428571,4.894285714,469.6571429,1,-6,123.4,2018-04-09 17:00:00+00:00,1
427,2018-04-09 18:00:00+00:00,-6.1,122.9,6.5,479,6,2018-04-09 19:00:00+00:00,7.195,4.893333333,458.25,1,-6,123.4,2018-04-09 18:00:00+00:00,1
428,2018-04-09 19:00:00+00:00,-6.1,122.9,7.1,471,5.8,2018-04-09 20:00:00+00:00,7.708571429,5.004285714,453.0571429,1,-6,123.4,2018-04-09 19:00:00+00:00,1
429,2018-04-09 20:00:00+00:00,-6.1,123,7.7,463,5.9,2018-04-09 21:00:00+00:00,7.248333333,5.198333333,455.2333333,1,-6,123.4,2018-04-09 20:00:00+00:00,1
430,2018-04-09 21:00:00+00:00,-6.1,123,7.1,468,6.1,2018-04-09 22:00:00+00:00,5.352857143,6.054285714,460.6571429,1,-6,123.4,2018-04-09 21:00:00+00:00,1
431,2018-04-09 22:00:00+00:00,-6.1,123,4.9,473,7.1,2018-04-09 23:00:00+00:00,4.606666667,5.906666667,454.3666667,1,-6,123.4,2018-04-09 22:00:00+00:00,1
432,2018-04-09 23:00:00+00:00,-6.1,123.1,5.2,470,6.8,2018-04-10 00:00:00+00:00,5.635714286,6.308571429,461.2285714,1,-6,124.4,2018-04-09 23:00:00+00:00,1
433,2018-04-10 00:00:00+00:00,-6.1,123.1,5.1,476,7.6,2018-04-10 01:00:00+00:00,6.973333333,5.955,467.8333333,1,-6,124.4,2018-04-10 00:00:00+00:00,1
434,2018-04-10 01:00:00+00:00,-6.1,123.2,7.3,488,7.3,2018-04-10 02:00:00+00:00,8.217142857,5.714285714,469.6142857,1,-6,124.4,2018-04-10 01:00:00+00:00,1
435,2018-04-10 02:00:00+00:00,-6.1,123.2,8,482,6.9,2018-04-10 03:00:00+00:00,7.388181818,5.468181818,470.3181818,1,-6,124.4,2018-04-10 02:00:00+00:00,1
436,2018-04-10 03:00:00+00:00,-6.1,123.2,7.5,476,6.2,2018-04-10 04:00:00+00:00,7.879615385,4.934615385,493.2769231,1,-6,124.4,2018-04-10 03:00:00+00:00,1
437,2018-04-10 04:00:00+00:00,-6.1,123.3,8,498,5.5,2018-04-10 05:00:00+00:00,8.573461538,4.561923077,492.6307692,1,-6,124.4,2018-04-10 04:00:00+00:00,1
438,2018-04-10 05:00:00+00:00,-6.1,123.3,8.5,510,5.1,2018-04-10 06:00:00+00:00,8.653461538,4.563846154,480.6692308,1,-6,124.4,2018-04-10 05:00:00+00:00,1
439,2018-04-10 06:00:00+00:00,-6.1,123.4,8.4,495,5.5,2018-04-10 07:00:00+00:00,7.998076923,4.575384615,491.2884615,1,-6,124.4,2018-04-10 06:00:00+00:00,1
440,2018-04-10 07:00:00+00:00,-6.1,123.4,8,512,5.8,2018-04-10 08:00:00+00:00,7.812105263,4.171052632,492.4736842,1,-6,124.4,2018-04-10 07:00:00+00:00,1
441,2018-04-10 08:00:00+00:00,-6.1,123.4,7.2,519,5.3,2018-04-10 09:00:00+00:00,6.54,3.73,513.7,1,-6,124.4,2018-04-10 08:00:00+00:00,1
445,2018-04-10 12:00:00+00:00,-6,123.6,5.4,524,4.6,2018-04-10 13:00:00+00:00,5.811111111,2.940555556,528.5,1,-6,124.4,2018-04-10 12:00:00+00:00,1
446,2018-04-10 13:00:00+00:00,-6,123.7,6,543,3.9,2018-04-10 14:00:00+00:00,6.027692308,2.574615385,528.3307692,1,-6,124.4,2018-04-10 13:00:00+00:00,1
447,2018-04-10 14:00:00+00:00,-6,123.7,5.8,552,3.7,2018-04-10 15:00:00+00:00,4.682222222,2.264444444,546.5777778,1,-6,124.4,2018-04-10 14:00:00+00:00,1
448,2018-04-10 15:00:00+00:00,-6,123.7,4.6,575,3.3,2018-04-10 16:00:00+00:00,4.791666667,2.233333333,560.4833333,1,-6,124.4,2018-04-10 15:00:00+00:00,1
449,2018-04-10 16:00:00+00:00,-6,123.8,4.8,587,3.3,2018-04-10 17:00:00+00:00,5.045714286,2.267142857,542.3571429,1,-6,124.4,2018-04-10 16:00:00+00:00,1
450,2018-04-10 17:00:00+00:00,-6,123.8,4.9,562,3.1,2018-04-10 18:00:00+00:00,4.658333333,2.765,557.3666667,1,-6,124.4,2018-04-10 17:00:00+00:00,1
451,2018-04-10 18:00:00+00:00,-6,123.9,4.5,571,3.4,2018-04-10 19:00:00+00:00,4.58,3.294285714,559.9142857,1,-6,124.4,2018-04-10 18:00:00+00:00,1
452,2018-04-10 19:00:00+00:00,-6,123.9,4.6,574,3.8,2018-04-10 20:00:00+00:00,4.801666667,3.016666667,548.1666667,1,-6,124.4,2018-04-10 19:00:00+00:00,1
453,2018-04-10 20:00:00+00:00,-6,123.9,5,568,4,2018-04-10 21:00:00+00:00,5.612857143,3.135714286,537.4571429,1,-6,124.4,2018-04-10 20:00:00+00:00,1
454,2018-04-10 21:00:00+00:00,-6,124,5.8,567,4.1,2018-04-10 22:00:00+00:00,5.996666667,3.051666667,549.0833333,1,-6,124.4,2018-04-10 21:00:00+00:00,1
455,2018-04-10 22:00:00+00:00,-6,124,6.1,573,4.2,2018-04-10 23:00:00+00:00,6.07,3.694285714,532.0857143,1,-6,124.4,2018-04-10 22:00:00+00:00,1
456,2018-04-10 23:00:00+00:00,-6,124.1,6.1,552,4.4,2018-04-11 00:00:00+00:00,4.918333333,4.243333333,545.3666667,1,-5.9,125.4,2018-04-10 23:00:00+00:00,1
457,2018-04-11 00:00:00+00:00,-6,124.1,5.3,559,5.2,2018-04-11 01:00:00+00:00,5.427142857,4.068571429,551.3142857,1,-5.9,125.4,2018-04-11 00:00:00+00:00,1
458,2018-04-11 01:00:00+00:00,-6,124.1,5.2,569,5.3,2018-04-11 02:00:00+00:00,6,3.643333333,552.75,1,-5.9,125.4,2018-04-11 01:00:00+00:00,1
459,2018-04-11 02:00:00+00:00,-6,124.2,5.9,575,5,2018-04-11 03:00:00+00:00,4.824285714,4.251428571,567.2,1,-5.9,125.4,2018-04-11 02:00:00+00:00,1
460,2018-04-11 03:00:00+00:00,-6,124.2,5.2,580,5.3,2018-04-11 04:00:00+00:00,4.438333333,3.805,565.1666667,1,-5.9,125.4,2018-04-11 03:00:00+00:00,1
461,2018-04-11 04:00:00+00:00,-6,124.3,4.9,578,4.7,2018-04-11 05:00:00+00:00,5.204285714,3.767142857,556.6142857,1,-5.9,125.4,2018-04-11 04:00:00+00:00,1
462,2018-04-11 05:00:00+00:00,-6,124.3,5,572,4.9,2018-04-11 06:00:00+00:00,3.847142857,2.772857143,564.3571429,1,-5.9,125.4,2018-04-11 05:00:00+00:00,1
463,2018-04-11 06:00:00+00:00,-6,124.4,3.9,587,3.1,2018-04-11 07:00:00+00:00,4.281111111,2.239259259,559.9851852,1,-5.9,125.4,2018-04-11 06:00:00+00:00,1
464,2018-04-11 07:00:00+00:00,-6,124.4,4.2,587,2.9,2018-04-11 08:00:00+00:00,4.792307692,2.065,540.85,1,-5.9,125.4,2018-04-11 07:00:00+00:00,1
465,2018-04-11 08:00:00+00:00,-6,124.4,4.8,573,2.7,2018-04-11 09:00:00+00:00,4.965769231,1.993846154,561.9884615,1,-5.9,125.4,2018-04-11 08:00:00+00:00,1
466,2018-04-11 09:00:00+00:00,-6,124.5,5,585,2.8,2018-04-11 10:00:00+00:00,5.1525,2.0125,536.4,1,-5.9,125.4,2018-04-11 09:00:00+00:00,1
470,2018-04-11 13:00:00+00:00,-6,124.6,4,526,2.6,2018-04-11 14:00:00+00:00,3.817857143,2.367857143,502.8857143,1,-5.9,125.4,2018-04-11 13:00:00+00:00,1
471,2018-04-11 14:00:00+00:00,-6,124.7,3.9,514,2.6,2018-04-11 15:00:00+00:00,3.58962963,2.18962963,508.837037,1,-5.9,125.4,2018-04-11 14:00:00+00:00,1
472,2018-04-11 15:00:00+00:00,-6,124.7,3.5,528,2.7,2018-04-11 16:00:00+00:00,3.237272727,2.004545455,504.4454545,1,-5.9,125.4,2018-04-11 15:00:00+00:00,1
473,2018-04-11 16:00:00+00:00,-6,124.8,3.3,532,2.8,2018-04-11 17:00:00+00:00,3.191428571,2.19,503.7571429,1,-5.9,125.4,2018-04-11 16:00:00+00:00,1
474,2018-04-11 17:00:00+00:00,-6,124.8,3,526,2.7,2018-04-11 18:00:00+00:00,2.791666667,2.446666667,503.6833333,1,-5.9,125.4,2018-04-11 17:00:00+00:00,1
475,2018-04-11 18:00:00+00:00,-6,124.8,2.8,518,2.9,2018-04-11 19:00:00+00:00,2.46,2.451428571,502.3428571,1,-5.9,125.4,2018-04-11 18:00:00+00:00,1
476,2018-04-11 19:00:00+00:00,-6,124.9,2.6,525,3,2018-04-11 20:00:00+00:00,2.87,2.551666667,506.7833333,1,-5.9,125.4,2018-04-11 19:00:00+00:00,1
477,2018-04-11 20:00:00+00:00,-6,124.9,2.9,531,3.6,2018-04-11 21:00:00+00:00,3.167142857,2.57,502.0428571,1,-5.9,125.4,2018-04-11 20:00:00+00:00,1
478,2018-04-11 21:00:00+00:00,-6,125,3.5,526,3.4,2018-04-11 22:00:00+00:00,3.803333333,2.62,498.8333333,1,-5.9,125.4,2018-04-11 21:00:00+00:00,1
479,2018-04-11 22:00:00+00:00,-5.9,125,3.7,523,3.5,2018-04-11 23:00:00+00:00,3.961428571,2.798571429,495.5857143,1,-5.9,125.4,2018-04-11 22:00:00+00:00,1
480,2018-04-11 23:00:00+00:00,-5.9,125,4.1,517,3.4,2018-04-12 00:00:00+00:00,3.65,2.808571429,498.5142857,1,-5.8,126.4,2018-04-11 23:00:00+00:00,1
481,2018-04-12 00:00:00+00:00,-5.9,125.1,3.8,520,3.3,2018-04-12 01:00:00+00:00,4.153333333,3.191666667,501.7166667,1,-5.8,126.4,2018-04-12 00:00:00+00:00,1
482,2018-04-12 01:00:00+00:00,-5.9,125.1,4,516,3.8,2018-04-12 02:00:00+00:00,2.828571429,3.272857143,500.9857143,1,-5.8,126.4,2018-04-12 01:00:00+00:00,1
483,2018-04-12 02:00:00+00:00,-5.9,125.2,3.1,511,4,2018-04-12 03:00:00+00:00,3.415,3.443333333,486.3833333,1,-5.8,126.4,2018-04-12 02:00:00+00:00,1
484,2018-04-12 03:00:00+00:00,-5.9,125.2,3.4,500,4.1,2018-04-12 04:00:00+00:00,3.602857143,3.55,487.4142857,1,-5.8,126.4,2018-04-12 03:00:00+00:00,1
485,2018-04-12 04:00:00+00:00,-5.9,125.3,3.7,505,4.2,2018-04-12 05:00:00+00:00,5.261666667,2.778333333,510.6166667,1,-5.8,126.4,2018-04-12 04:00:00+00:00,1
486,2018-04-12 05:00:00+00:00,-5.9,125.3,4.5,528,3.3,2018-04-12 06:00:00+00:00,4.591428571,2.827142857,509.1714286,1,-5.8,126.4,2018-04-12 05:00:00+00:00,1
487,2018-04-12 06:00:00+00:00,-5.9,125.3,5.2,525,2.9,2018-04-12 07:00:00+00:00,4.558333333,2.81,507.7166667,1,-5.8,126.4,2018-04-12 06:00:00+00:00,1
488,2018-04-12 07:00:00+00:00,-5.9,125.4,4.2,528,3.5,2018-04-12 08:00:00+00:00,3.944285714,2.854285714,512.4142857,1,-5.8,126.4,2018-04-12 07:00:00+00:00,1
489,2018-04-12 08:00:00+00:00,-5.9,125.4,4.1,518,3.3,2018-04-12 09:00:00+00:00,4.223333333,2.83,502.8166667,1,-5.8,126.4,2018-04-12 08:00:00+00:00,1
490,2018-04-12 09:00:00+00:00,-5.9,125.5,4.5,527,3.3,2018-04-12 10:00:00+00:00,4.837619048,2.697142857,503.7809524,1,-5.8,126.4,2018-04-12 09:00:00+00:00,1
491,2018-04-12 10:00:00+00:00,-5.9,125.5,5,524,3.3,2018-04-12 11:00:00+00:00,4.81,1.91,510.1,1,-5.8,126.4,2018-04-12 10:00:00+00:00,1
495,2018-04-12 14:00:00+00:00,-5.9,125.7,5.2,498,3.1,2018-04-12 15:00:00+00:00,5.091,2.754,474.24,1,-5.8,126.4,2018-04-12 14:00:00+00:00,1
496,2018-04-12 15:00:00+00:00,-5.9,125.7,5,488,3.1,2018-04-12 16:00:00+00:00,5.103333333,2.788888889,480.8222222,1,-5.8,126.4,2018-04-12 15:00:00+00:00,1
497,2018-04-12 16:00:00+00:00,-5.9,125.7,5.1,496,2.9,2018-04-12 17:00:00+00:00,5.220625,2.615625,486.34375,1,-5.8,126.4,2018-04-12 16:00:00+00:00,1
498,2018-04-12 17:00:00+00:00,-5.9,125.8,5.1,496,2.6,2018-04-12 18:00:00+00:00,4.807142857,2.55,482.8428571,1,-5.8,126.4,2018-04-12 17:00:00+00:00,1
499,2018-04-12 18:00:00+00:00,-5.9,125.8,4.8,484,2.3,2018-04-12 19:00:00+00:00,4.833333333,2.54,481.4,1,-5.8,126.4,2018-04-12 18:00:00+00:00,1
500,2018-04-12 19:00:00+00:00,-5.9,125.9,4.8,490,2.7,2018-04-12 20:00:00+00:00,4.181428571,2.332857143,470.7142857,1,-5.8,126.4,2018-04-12 19:00:00+00:00,1
501,2018-04-12 20:00:00+00:00,-5.9,125.9,4.5,486,2.2,2018-04-12 21:00:00+00:00,4.09,2.005,476.5,1,-5.8,126.4,2018-04-12 20:00:00+00:00,1
502,2018-04-12 21:00:00+00:00,-5.9,125.9,3.9,497,2.8,2018-04-12 22:00:00+00:00,3.965714286,2.165714286,475.6714286,1,-5.8,126.4,2018-04-12 21:00:00+00:00,1
503,2018-04-12 22:00:00+00:00,-5.9,126,4.1,506,2.9,2018-04-12 23:00:00+00:00,4.132857143,2.497142857,468.9285714,1,-5.8,126.4,2018-04-12 22:00:00+00:00,1
504,2018-04-12 23:00:00+00:00,-5.9,126,4.4,486,2.9,2018-04-13 00:00:00+00:00,3.835,2.966666667,478.0333333,1,-5.8,127.3,2018-04-12 23:00:00+00:00,1
505,2018-04-13 00:00:00+00:00,-5.9,126.1,4,497,3.6,2018-04-13 01:00:00+00:00,4.648571429,2.395714286,462.4142857,1,-5.8,127.3,2018-04-13 00:00:00+00:00,1
506,2018-04-13 01:00:00+00:00,-5.9,126.1,4.9,484,2.9,2018-04-13 02:00:00+00:00,4.945,2.406666667,452.0166667,1,-5.8,127.3,2018-04-13 01:00:00+00:00,1
507,2018-04-13 02:00:00+00:00,-5.9,126.2,5,473,3,2018-04-13 03:00:00+00:00,4.612857143,2.547142857,449.8714286,1,-5.8,127.3,2018-04-13 02:00:00+00:00,1
508,2018-04-13 03:00:00+00:00,-5.9,126.2,4.5,477,3.2,2018-04-13 04:00:00+00:00,4.631666667,2.855,446.75,1,-5.8,127.3,2018-04-13 03:00:00+00:00,1
509,2018-04-13 04:00:00+00:00,-5.9,126.2,4.5,461,3.4,2018-04-13 05:00:00+00:00,4.88,2.461428571,443.7857143,1,-5.8,127.3,2018-04-13 04:00:00+00:00,1
