EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,HELIOGRAPHIC_LATITUDE_deg,HELIOGRAPHIC_LONGITUDE_deg,BR_(RTN)_nT,BT_(RTN)_nT,BN_(RTN)_nT,FIELD_MAGNITUDE_AVG._nT,BULK_FLOW_SPEED_km/s,ELEVATION_ANGLE_Deg,AZIMUTH_ANGLE_Deg,ION_DENSITY_N/cm3,TEMPERATURE_Deg_K
 2018-10-15T13:00:00.000Z,5.9,305.2,-3.4,0.4,1.6,3.9,596,0.4,-1.1,2.6,166953
 2018-10-15T14:00:00.000Z,5.9,305.2,0,2.1,-1.2,4,616,-1.8,0,2.8,183797
 2018-10-15T15:00:00.000Z,5.9,305.2,-1.1,3.9,-0.8,4.8,606,-1.3,0.9,2.9,184896
 2018-10-15T16:00:00.000Z,5.9,305.3,-0.9,2.1,-1.6,4.3,603,-1.6,-0.5,3.2,205110
 2018-10-15T17:00:00.000Z,5.9,305.3,-1.4,3,-1.5,4.1,602,-1.5,0.5,3.2,184168
 2018-10-15T18:00:00.000Z,5.9,305.4,-2.6,0.6,-0.7,3.7,600,-1.4,-1.4,2.7,183392
 2018-10-15T19:00:00.000Z,5.9,305.4,-2.6,1.6,-0.9,3.7,595,-2.2,-0.7,2.2,152252
 2018-10-15T20:00:00.000Z,5.9,305.4,-4.3,0.6,-0.4,4.5,567,-3.3,-2.4,1.7,125657
 2018-10-15T21:00:00.000Z,5.9,305.5,-2.4,0.7,-0.2,3.6,589,-3.1,-2.9,2.7,199123
 2018-10-15T22:00:00.000Z,5.9,305.5,-1.9,2.5,-1.2,3.9,596,-3.7,-1.5,2.6,165225
 2018-10-15T23:00:00.000Z,5.9,305.6,-1.4,2.7,-0.8,3.7,602,-3,-0.6,2.3,147170
 2018-10-16T00:00:00.000Z,5.9,305.6,-1.6,2.7,-0.1,3.6,594,-2.8,-0.7,2.4,146431
 2018-10-16T01:00:00.000Z,5.9,305.7,-1.3,2.2,-1.9,3.9,587,-3.4,-2.2,2.5,160390
 2018-10-16T02:00:00.000Z,5.9,305.7,-2.3,2.7,-0.6,4,574,-2.6,-1.8,2.4,152286
 2018-10-16T03:00:00.000Z,5.9,305.7,-1.8,3.2,0.6,4.2,572,-1.8,-1.5,2.3,136888
 2018-10-16T04:00:00.000Z,5.9,305.8,-2.7,2.6,-0.5,4,561,-2.4,-2.1,2.2,129742
 2018-10-16T05:00:00.000Z,5.9,305.8,-3.5,1.5,-0.1,3.9,559,-1.8,-3.7,2.1,114540
 2018-10-16T06:00:00.000Z,5.9,305.9,-3.4,1.8,-0.4,4.1,546,-2.9,-2.9,2,109201
 2018-10-16T07:00:00.000Z,5.9,305.9,-3.9,0.4,0,4,536,-2.6,-3.9,2.2,109664
 2018-10-16T08:00:00.000Z,5.9,305.9,-3.7,-0.5,0,3.8,538,-3.2,-3.4,2.6,135697
 2018-10-16T09:00:00.000Z,5.9,306,-3.5,1.2,-0.5,4,514,-2.3,-1.9,2,96066
 2018-10-16T10:00:00.000Z,5.9,306,-1.3,2.6,-0.7,3.4,536,-1.7,-1.1,2.6,137656
 2018-10-16T11:00:00.000Z,5.9,306.1,-2.4,2.7,-1,4,519,-3.2,-1,2.7,129541
 2018-10-16T12:00:00.000Z,5.9,306.1,-1.9,2.9,-0.3,3.7,512,-3,-0.3,2.7,130107
 2018-10-16T13:00:00.000Z,5.9,306.1,-2.5,0.8,0.5,3.4,511,-2.3,-1.9,2.8,135154
 2018-10-16T14:00:00.000Z,5.9,306.2,-2.4,2.1,0.8,3.7,510,-2.4,-0.6,2.7,121865
 2018-10-16T15:00:00.000Z,5.9,306.2,-3.8,-0.1,1.2,4.3,488,-1.3,-2.5,2,76497
 2018-10-16T16:00:00.000Z,5.9,306.3,-4,-1.1,1,4.4,482,-1.7,-3.9,1.5,65566
 2018-10-16T17:00:00.000Z,5.9,306.3,-3.7,-0.3,1.3,4.1,479,-1.6,-3.4,1.6,68437
 2018-10-16T18:00:00.000Z,5.8,306.4,-3.4,1.5,0.1,3.9,480,-3,-0.4,1.6,60510
 2018-10-16T19:00:00.000Z,5.8,306.4,-1,2.1,1.2,3.4,503,-1,-0.5,1.9,78098
 2018-10-16T20:00:00.000Z,5.8,306.4,-2.9,1.4,0.2,3.3,483,-1.9,-1.2,1.9,69199
 2018-10-16T21:00:00.000Z,5.8,306.5,-3.1,0.6,0.6,3.3,479,-1.6,-2.1,1.8,59041
 2018-10-16T22:00:00.000Z,5.8,306.5,-3.1,0.8,0,3.3,466,-2.3,-1.5,1.4,50494
 2018-10-16T23:00:00.000Z,5.8,306.6,-3.1,0.8,1,3.5,468,-0.4,-1.6,1.5,54432
 2018-10-17T00:00:00.000Z,5.8,306.6,-3.5,0.8,1,3.7,465,-0.3,-1,1.5,55924
 2018-10-17T01:00:00.000Z,5.8,306.6,-1.3,1.9,1.1,3.1,475,-0.8,-0.6,2.1,77260
 2018-10-17T02:00:00.000Z,5.8,306.7,-1.6,1.2,0.3,3.1,463,-1.3,-1.2,2,71412
 2018-10-17T03:00:00.000Z,5.8,306.7,2.9,0.8,-2.1,3.8,483,-3.4,-0.7,2.7,47398
 2018-10-17T04:00:00.000Z,5.8,306.8,-0.3,2.9,-0.8,4.1,457,-1.9,0.2,2.8,64002
 2018-10-17T05:00:00.000Z,5.8,306.8,0.4,3.2,0.3,4.7,455,-1.3,0.7,3,66394
 2018-10-17T06:00:00.000Z,5.8,306.9,2.5,0.7,-3.5,4.5,462,-3,0.2,3.1,50906
 2018-10-17T07:00:00.000Z,5.8,306.9,3.5,2.2,0.3,4.5,455,-2,0.9,2.6,79426
 2018-10-17T08:00:00.000Z,5.8,306.9,1.5,1.9,0.9,3.6,447,-0.7,0.2,2.9,76918
 2018-10-17T09:00:00.000Z,5.8,307,-0.7,3.3,0.3,3.8,433,-0.9,0.1,2.8,63953
 2018-10-17T10:00:00.000Z,5.8,307,-1.6,2.3,2.7,4.1,428,0.6,0.9,2.4,50399
 2018-10-17T11:00:00.000Z,5.8,307.1,-0.1,0.9,2.1,3.4,428,0,-0.4,2,51608
 2018-10-17T12:00:00.000Z,5.8,307.1,0,0.9,0.7,2.6,429,-0.6,0.7,2.5,58170
 2018-10-17T13:00:00.000Z,5.8,307.1,0.4,1.2,-0.2,2.3,432,-0.7,-0.3,2.3,56421
 2018-10-17T14:00:00.000Z,5.8,307.2,2.5,1.2,0.8,2.9,433,-0.5,0,2.5,51868
 2018-10-17T15:00:00.000Z,5.8,307.2,2.2,1.6,0.9,3,433,-1,0.4,2.9,48964
 2018-10-17T16:00:00.000Z,5.8,307.3,1.7,2.2,0.4,3,429,-1.1,0.6,3.1,50823
 2018-10-17T17:00:00.000Z,5.8,307.3,0.9,2.4,1.1,3,423,-1.3,1.2,2.8,47616
 2018-10-17T18:00:00.000Z,5.8,307.3,0.4,3,0.6,3.1,422,-1.6,1.3,3,45765
 2018-10-17T19:00:00.000Z,5.8,307.4,0,3,0.8,3.2,412,-1.8,1.4,3.4,50199
 2018-10-17T20:00:00.000Z,5.8,307.4,-0.9,2.3,0.9,3.4,405,-1.7,0.9,3.4,57304
 2018-10-17T21:00:00.000Z,5.8,307.5,-3,0.3,1.2,3.4,388,-1.3,-0.7,2.3,47520
 2018-10-17T22:00:00.000Z,5.8,307.5,-2.3,1,1.2,3.1,378,-1.4,-0.8,3.5,56092
 2018-10-17T23:00:00.000Z,5.8,307.6,-2.2,1.7,0.2,3.1,376,-2.7,-0.7,3.5,56316
 2018-10-18T00:00:00.000Z,5.8,307.6,-2.3,1.6,0.2,3,376,-2.8,1.1,3.1,51041
 2018-10-18T01:00:00.000Z,5.8,307.6,-2.8,0.8,-0.3,3,375,-2.6,-0.5,3.3,66249
 2018-10-18T02:00:00.000Z,5.7,307.7,-2.3,0.9,-0.2,2.5,373,-1.8,-1,3.6,68842
 2018-10-18T03:00:00.000Z,5.7,307.7,-2.1,1.3,0.1,2.7,367,-1.3,-0.3,3.3,58089
 2018-10-18T04:00:00.000Z,5.7,307.8,-2.3,1.3,-0.2,2.8,360,-1.7,-0.1,2.9,48244
 2018-10-18T05:00:00.000Z,5.7,307.8,-2.2,1.3,-0.2,2.6,354,-1.3,0.5,2.9,45515
 2018-10-18T06:00:00.000Z,5.7,307.8,-1.9,0.9,-0.3,2.1,353,-1.7,-0.4,2.9,50082
 2018-10-18T07:00:00.000Z,5.7,307.9,-2,1.4,-0.5,2.7,355,-2,0,2.9,45472
 2018-10-18T08:00:00.000Z,5.7,307.9,-2.3,1.9,0,3.1,358,-2.1,-0.1,3.2,30922
 2018-10-18T09:00:00.000Z,5.7,308,-2.8,2,-0.1,3.5,355,-2.6,0.2,3,35811
 2018-10-18T10:00:00.000Z,5.7,308,-3.1,1.8,0.1,3.6,354,-3.1,0.6,3.3,36530
 2018-10-18T11:00:00.000Z,5.7,308.1,-2.4,1.9,0.2,3.1,349,-3.4,0.3,3.8,42505
 2018-10-18T12:00:00.000Z,5.7,308.1,-2.1,2.4,0,3.3,351,-2.8,0.5,3.6,41857
 2018-10-18T13:00:00.000Z,5.7,308.1,-1.8,2.8,-0.3,3.4,349,-2.9,0.6,3.4,42308
 2018-10-18T14:00:00.000Z,5.7,308.2,-0.2,2.4,-0.4,2.7,347,-2.8,1.7,4.5,35851
 2018-10-18T15:00:00.000Z,5.7,308.2,1.6,2.4,-0.8,3.1,345,-2.6,1.2,4.3,24622
 2018-10-18T16:00:00.000Z,5.7,308.3,1.4,2.5,0,2.9,344,-2.2,1.1,4.9,25070
 2018-10-18T17:00:00.000Z,5.7,308.3,1.6,2.7,-0.2,3.2,341,-2.3,0.8,4.2,23713
 2018-10-18T18:00:00.000Z,5.7,308.3,0.7,2.7,0.1,3,333,-2.1,0.9,4.4,28343
 2018-10-18T19:00:00.000Z,5.7,308.4,-0.3,2.2,-0.2,2.9,334,-2,1.3,5.2,31071
 2018-10-18T20:00:00.000Z,5.7,308.4,0.8,2.9,-0.6,3.1,334,-2.1,2.2,5.6,24760
 2018-10-18T21:00:00.000Z,5.7,308.5,0.3,3.1,0.8,3.2,328,-1.1,2.2,5.4,25640
 2018-10-18T22:00:00.000Z,5.7,308.5,-0.4,3.1,0.7,3.1,319,-1.4,2.2,4.4,25844
 2018-10-18T23:00:00.000Z,5.7,308.6,-0.5,2.9,0.2,3,317,-2.8,1.9,4.4,23194
 2018-10-19T00:00:00.000Z,5.7,308.6,-0.5,3,-0.4,3.1,321,-2.9,2.3,4.6,23110
 2018-10-19T01:00:00.000Z,5.7,308.6,0.4,2.7,-1.3,3.1,324,-3,2.1,4.6,22441
 2018-10-19T02:00:00.000Z,5.7,308.7,-0.3,1,-0.3,2.8,320,-2.4,0.8,4.6,23177
 2018-10-19T03:00:00.000Z,5.7,308.7,-1.9,1.3,1.5,2.9,313,-1.2,1.2,3.8,19848
 2018-10-19T04:00:00.000Z,5.7,308.8,-2.1,1.4,1.3,2.8,311,-1.5,1.1,3.9,19159
 2018-10-19T05:00:00.000Z,5.7,308.8,-2.2,2.1,1,3.3,311,-1.6,1.9,3.9,20074
 2018-10-19T06:00:00.000Z,5.7,308.8,-1.4,2.6,-0.6,3.2,315,-3.1,1.8,4.6,25535
 2018-10-19T07:00:00.000Z,5.7,308.9,-0.9,1.9,0.1,2.9,321,-3.3,0.9,5.5,27165
 2018-10-19T08:00:00.000Z,5.7,308.9,-0.8,1.8,1.3,2.4,319,-2.1,0.4,5.8,28969
 2018-10-19T09:00:00.000Z,5.6,309,-1.6,1.4,0.3,2.5,316,-2.2,0.4,6.1,27934
 2018-10-19T10:00:00.000Z,5.6,309,-1,1.8,-1.1,2.6,318,-2.3,0.8,6,27618
 2018-10-19T11:00:00.000Z,5.6,309,0,2.3,-0.7,2.5,320,-2.1,0.8,5.9,27210
 2018-10-19T12:00:00.000Z,5.6,309.1,-1.9,-0.1,0.7,2.5,316,-1.6,0,5.8,26707
 2018-10-19T13:00:00.000Z,5.6,309.1,-2.1,-0.2,0.3,2.3,315,-1.8,0.6,5.7,30934
 2018-10-19T14:00:00.000Z,5.6,309.2,0.3,1.4,0.4,1.9,321,-1.8,1,6.4,27252
 2018-10-19T15:00:00.000Z,5.6,309.2,-0.8,1.6,0.8,2.2,319,-1.8,0.7,6.7,26479
 2018-10-19T16:00:00.000Z,5.6,309.3,-1.7,1.1,-0.4,2.2,318,-2,0.6,6.7,25408
 2018-10-19T17:00:00.000Z,5.6,309.3,-1.3,1.7,0.2,2.3,318,-1.6,0.7,6.8,21466
 2018-10-19T18:00:00.000Z,5.6,309.3,-1,1.1,-0.6,1.6,319,-1.6,-0.1,7.6,21573
 2018-10-19T19:00:00.000Z,5.6,309.4,-1.6,1.8,-1.1,2.8,311,-2.4,1.4,5.6,20690
 2018-10-19T20:00:00.000Z,5.6,309.4,-1.6,2.2,-1.3,3.1,310,-2.9,1.9,5.8,19976
 2018-10-19T21:00:00.000Z,5.6,309.5,-1.3,2.4,-1,3,311,-2.5,1.3,6.7,18524
 2018-10-19T22:00:00.000Z,5.6,309.5,-0.6,2.1,0.1,2.5,311,-2.9,1,8.3,17019
 2018-10-19T23:00:00.000Z,5.6,309.5,-0.6,2,0,2.1,307,-2.6,0.6,10.2,15181
 2018-10-20T00:00:00.000Z,5.6,309.6,-0.3,2.5,-0.1,2.6,307,-2.6,0.9,10.8,15199
 2018-10-20T01:00:00.000Z,5.6,309.6,-0.7,2.4,-0.6,2.6,307,-2.8,0.7,11.8,13946
 2018-10-20T02:00:00.000Z,5.6,309.7,-1.7,0.9,-0.1,2.4,300,-2.1,-0.2,12.5,13153
 2018-10-20T03:00:00.000Z,5.6,309.7,0.2,2.2,-0.6,2.9,304,-2.1,0.5,11,13135
 2018-10-20T04:00:00.000Z,5.6,309.8,0.2,2.7,-1.3,3.8,305,-2.8,0.2,7.3,15132
 2018-10-20T05:00:00.000Z,5.6,309.8,1.3,3.5,-1.9,4.2,309,-3.6,0.6,6.4,13104
 2018-10-20T06:00:00.000Z,5.6,309.8,0.8,3.2,-1.4,3.9,302,-2.5,0,6.9,14373
 2018-10-20T07:00:00.000Z,5.6,309.9,0.8,3,-0.7,3.4,301,-1.8,0.5,7.4,17262
 2018-10-20T08:00:00.000Z,5.6,309.9,1.8,3.3,-1,3.9,304,-2.2,0.6,6.2,13718
 2018-10-20T09:00:00.000Z,5.6,310,1.7,3.2,-1.2,3.8,305,-2.5,0.9,6.4,13521
 2018-10-20T10:00:00.000Z,5.6,310,1.7,3,-1.3,3.9,304,-2.3,0.6,7.2,14092
 2018-10-20T11:00:00.000Z,5.6,310,1.2,2.6,-1,3.8,302,-2,0.4,7.6,14257
 2018-10-20T12:00:00.000Z,5.6,310.1,1.8,2.4,-2.7,4.1,304,-2.5,0.8,7.1,14908
 2018-10-20T13:00:00.000Z,5.6,310.1,0.1,3.3,-1.1,3.7,298,-0.8,1,7.5,21925
 2018-10-20T14:00:00.000Z,5.6,310.2,0.1,3.2,-2.2,3.9,297,-1.3,0.6,7.9,24311
 2018-10-20T15:00:00.000Z,5.5,310.2,-0.4,2.8,-1.9,3.4,299,-0.4,0.7,9.1,27670
 2018-10-20T16:00:00.000Z,5.5,310.3,-0.4,2.8,-2.1,3.9,296,-0.5,1.3,9.5,26102
 2018-10-20T17:00:00.000Z,5.5,310.3,-0.6,3,-0.5,3.5,293,-0.8,0.7,9.5,27323
 2018-10-20T18:00:00.000Z,5.5,310.3,0.1,2.4,-1.5,3.5,291,0.1,1.5,9.5,23574
 2018-10-20T19:00:00.000Z,5.5,310.4,-2.1,2.7,1.8,3.9,291,-0.2,1.8,10.2,21580
 2018-10-20T20:00:00.000Z,5.5,310.4,-1.6,3.1,1.9,4,290,0.4,2.2,10.7,21622
 2018-10-20T21:00:00.000Z,5.5,310.5,-0.5,2.9,-1,4.4,292,-0.4,1.1,10.2,19418
 2018-10-20T22:00:00.000Z,5.5,310.5,-0.7,4.3,-1.5,4.6,293,-0.3,0.9,10.2,17550
 2018-10-20T23:00:00.000Z,5.5,310.5,-1.8,3.5,0,4.1,290,-0.1,0.8,11.8,18024
 2018-10-21T00:00:00.000Z,5.5,310.6,-1.4,2.6,0.3,3,289,-0.3,1.6,14.7,18615
 2018-10-21T01:00:00.000Z,5.5,310.6,-1.1,2,0.2,2.4,291,-0.1,1.9,16.7,18922
 2018-10-21T02:00:00.000Z,5.5,310.7,-1,1.3,0.2,1.9,289,-0.1,1.4,17,19399
 2018-10-21T03:00:00.000Z,5.5,310.7,-1.5,1.3,-1.2,2.7,287,-1.3,1,16.5,18733
 2018-10-21T04:00:00.000Z,5.5,310.7,-0.4,3.5,0.1,3.7,288,-1.5,2.5,17.2,17946
 2018-10-21T05:00:00.000Z,5.5,310.8,0.3,3.5,0.5,3.6,291,-1.6,2.8,18.9,19086
 2018-10-21T06:00:00.000Z,5.5,310.8,-1,2.9,1.2,3.4,284,-1.5,2.3,17.5,19232
 2018-10-21T07:00:00.000Z,5.5,310.9,-1.3,2.7,0.9,3.2,283,-1.8,2.3,18.3,19032
 2018-10-21T08:00:00.000Z,5.5,310.9,-0.3,2,0.3,2.4,292,-2.8,2.7,21.8,22034
 2018-10-21T09:00:00.000Z,5.5,311,0.7,-2.6,-1,3.2,296,-2.9,2.8,24.7,19742
 2018-10-21T10:00:00.000Z,5.5,311,1.4,-4.8,-2.6,5.7,298,-4.1,3.3,27.9,19475
 2018-10-21T11:00:00.000Z,5.5,311,1.9,-4.3,1,6.9,314,-5.8,2.8,32.1,24775
 2018-10-21T12:00:00.000Z,5.5,311.1,1.5,-5.1,-1.4,8.2,321,-3.8,2.1,21.9,55820
 2018-10-21T13:00:00.000Z,5.5,311.1,4.5,-3.3,2.7,8.5,338,-1.6,0.1,17.7,73894
 2018-10-21T14:00:00.000Z,5.5,311.2,2.6,-2.2,5.2,7.4,348,-0.6,-1,15.3,98898
 2018-10-21T15:00:00.000Z,5.5,311.2,0.4,-1,3.1,7.5,363,0.4,-4.8,11,155735
 2018-10-21T16:00:00.000Z,5.5,311.2,-0.4,-0.8,5.5,6.3,373,2.4,-5.6,11.3,206158
 2018-10-21T17:00:00.000Z,5.5,311.3,-3,0.8,0,4.8,378,-0.5,-5.5,13.1,174980
 2018-10-21T18:00:00.000Z,5.5,311.3,0.6,-4.2,0.5,5.2,369,-1.8,-3.9,13.6,121507
 2018-10-21T19:00:00.000Z,5.5,311.4,0.8,-2,-0.1,5.7,367,-1.8,-1.9,15.8,109133
 2018-10-21T20:00:00.000Z,5.4,311.4,7,1.6,2.9,8.1,368,-3.2,-1.5,17.1,110034
 2018-10-21T21:00:00.000Z,5.4,311.5,5.3,-2.8,-3.4,7.2,372,-2.9,-1,16.8,102874
 2018-10-21T22:00:00.000Z,5.4,311.5,2.6,-6.1,0.4,7.2,372,-4.1,-0.2,15.1,94729
 2018-10-21T23:00:00.000Z,5.4,311.5,-0.5,-4.8,-0.4,5.4,379,-4.5,0.2,13.9,88316
 2018-10-22T00:00:00.000Z,5.4,311.6,-1.2,-5.6,0,5.9,381,-5.1,0.5,13.2,77978
 2018-10-22T01:00:00.000Z,5.4,311.6,1.9,-3.1,2.6,5.5,375,-6,0.1,11.9,79619
 2018-10-22T02:00:00.000Z,5.4,311.7,1.8,-2.3,1,4.9,380,-5.2,-1.3,11.3,85605
 2018-10-22T03:00:00.000Z,5.4,311.7,2.8,-3.8,1,5.3,381,-5.3,-0.3,10.4,77086
 2018-10-22T04:00:00.000Z,5.4,311.7,3.4,-1.9,-0.6,5.2,381,-3.8,-1.5,9.7,83347
 2018-10-22T05:00:00.000Z,5.4,311.8,3.3,2.7,2,5.1,394,-3.6,-2,8.6,98760
 2018-10-22T06:00:00.000Z,5.4,311.8,2.2,-2.9,3.3,5.5,389,-4.2,-3.5,9.1,109943
 2018-10-22T07:00:00.000Z,5.4,311.9,0.6,-2,0.9,4.5,388,-4.3,-4.6,7.8,128276
 2018-10-22T08:00:00.000Z,5.4,311.9,0.4,-3.2,2.3,4.3,384,-5.2,-5.7,6.9,137956
 2018-10-22T09:00:00.000Z,5.4,312,-0.3,-3.4,2.4,4.3,380,-5.4,-5.6,5.8,127136
 2018-10-22T10:00:00.000Z,5.4,312,-0.9,-3,1.7,3.8,374,-5.4,-4.2,5.6,111177
 2018-10-22T11:00:00.000Z,5.4,312,-1.9,-2.8,1.5,3.9,373,-4.6,-4.3,5.3,103300
 2018-10-22T12:00:00.000Z,5.4,312.1,0,-3.8,0.5,4.3,365,-3.9,-3.9,5.6,94639
 2018-10-22T13:00:00.000Z,5.4,312.1,0,-0.3,-2.5,2.9,361,-2.6,-4.4,5.3,87099
 2018-10-22T14:00:00.000Z,5.4,312.2,0.7,2.8,-1.4,3.5,359,-2,-3.1,5,70688
 2018-10-22T15:00:00.000Z,5.4,312.2,0.2,1.2,-3.9,4.5,358,-1.2,-2.6,5.1,64805
 2018-10-22T16:00:00.000Z,5.4,312.2,0.3,-3.1,-2.4,4.3,352,-0.6,-1.3,4.4,60171
 2018-10-22T17:00:00.000Z,5.4,312.3,-0.2,-2.8,0.1,3.1,352,-0.6,-1.2,4.8,60198
 2018-10-22T18:00:00.000Z,5.4,312.3,0.4,-1.7,-0.3,2.9,344,-2,-1.6,5,46712
 2018-10-22T19:00:00.000Z,5.4,312.4,2,-1.3,-2.5,3.5,340,-0.8,-1.3,4.7,34171
 2018-10-22T20:00:00.000Z,5.4,312.4,0.2,-1.6,0.8,2.7,337,-1.7,-0.1,5.5,37287
 2018-10-22T21:00:00.000Z,5.4,312.5,2.4,-1.5,-0.6,3,331,-1.1,0.2,5.6,34696
 2018-10-22T22:00:00.000Z,5.4,312.5,2.9,-0.6,-0.5,3.1,330,-0.8,0.5,5.9,33706
 2018-10-22T23:00:00.000Z,5.4,312.5,1,-2.1,-1.5,3,331,-0.4,1.1,7,37940
 2018-10-23T00:00:00.000Z,5.4,312.6,-0.3,-1.8,-1.9,3.2,334,-0.5,0.7,7.5,35482
 2018-10-23T01:00:00.000Z,5.3,312.6,-0.4,-2.7,0.4,3.1,332,-1.6,1.2,7.8,32524
 2018-10-23T02:00:00.000Z,5.3,312.7,-0.5,-1.8,1.6,3.1,331,-2.3,0.6,8.1,30282
 2018-10-23T03:00:00.000Z,5.3,312.7,-1.7,-2.3,-0.2,3.5,336,-1.3,1.4,8.5,30783
 2018-10-23T04:00:00.000Z,5.3,312.7,-0.9,-2.2,1.3,3.3,334,-1.5,1.5,9.1,32331
 2018-10-23T05:00:00.000Z,5.3,312.8,-0.7,-2.3,0.7,3,334,-1.3,1.6,9,35438
 2018-10-23T06:00:00.000Z,5.3,312.8,-2.2,-1.5,-1.9,3.3,336,-0.1,1.4,9.3,34452
 2018-10-23T07:00:00.000Z,5.3,312.9,-1.3,-2.9,-0.2,3.9,329,-0.9,1.8,8.4,31158
 2018-10-23T08:00:00.000Z,5.3,312.9,0.8,-3.1,1.9,4.1,328,-1.7,1.9,8.8,33835
 2018-10-23T09:00:00.000Z,5.3,312.9,0,-2.8,0.8,3.8,332,-1.1,2,9.9,38050
 2018-10-23T10:00:00.000Z,5.3,313,-1.6,-2.7,0.5,3.6,336,-1.6,2,10.9,37586
 2018-10-23T11:00:00.000Z,5.3,313,0.4,-3.3,0.8,4.2,325,-1.8,3.1,10,33785
 2018-10-23T12:00:00.000Z,5.3,313.1,1.6,-4.2,1.1,4.6,320,-2.3,4.1,9.4,31167
 2018-10-23T13:00:00.000Z,5.3,313.1,1.6,-2.4,1.3,3.6,323,-2.2,2.1,11.6,32207
 2018-10-23T14:00:00.000Z,5.3,313.2,1.9,-0.3,0.8,2.7,318,-2.2,0.9,12.4,30167
 2018-10-23T15:00:00.000Z,5.3,313.2,0.9,-0.9,1.1,2,325,-0.2,0,13.4,20954
 2018-10-23T16:00:00.000Z,5.3,313.2,1.1,-0.8,0.5,1.6,326,0.1,0.4,13.6,21426
 2018-10-23T17:00:00.000Z,5.3,313.3,1,-0.6,0,1.4,325,-0.1,0.3,13.6,17593
 2018-10-23T18:00:00.000Z,5.3,313.3,0.6,0,0.6,1,324,0.1,0.3,13.6,16426
 2018-10-23T19:00:00.000Z,5.3,313.4,0.3,0.2,0,0.8,327,0.3,0.5,14.9,17567
 2018-10-23T20:00:00.000Z,5.3,313.4,-0.1,1.5,0.8,2.1,331,0.7,0.7,15.6,16297
 2018-10-23T21:00:00.000Z,5.3,313.4,-2.2,1.3,0.4,2.8,329,1.8,0.5,12.9,20875
 2018-10-23T22:00:00.000Z,5.3,313.5,-1.1,1.3,0.9,2.4,327,2.1,0.2,13,17074
 2018-10-23T23:00:00.000Z,5.3,313.5,-2,3,1.1,3.8,321,2.7,1.3,10.6,13081
 2018-10-24T00:00:00.000Z,5.3,313.6,-2.3,3.3,1.5,4.4,326,3,1.4,10.1,12886
 2018-10-24T01:00:00.000Z,5.3,313.6,-2.3,2,2.5,4.1,328,1.3,0.5,10.4,17547
 2018-10-24T02:00:00.000Z,5.3,313.7,-2.7,3,-0.6,4.3,328,1,0.1,7.5,32461
 2018-10-24T03:00:00.000Z,5.3,313.7,-2.4,1.2,1,3.2,334,1.3,-1,9.3,33460
 2018-10-24T04:00:00.000Z,5.3,313.7,-2.8,-1,1.1,3.3,333,1.5,-2.2,8.9,31981
 2018-10-24T05:00:00.000Z,5.2,313.8,-3.5,-0.5,0.7,3.7,331,1.5,-2.2,8.7,35345
 2018-10-24T06:00:00.000Z,5.2,313.8,-3.3,0.9,-1.2,3.9,332,0.2,-0.9,8.6,41858
 2018-10-24T07:00:00.000Z,5.2,313.9,-3.4,1.4,1.3,4.1,325,2.9,0.3,6.9,27807
 2018-10-24T08:00:00.000Z,5.2,313.9,-2.5,1.9,2.4,4.6,338,1.5,-0.7,6.9,33961
 2018-10-24T09:00:00.000Z,5.2,313.9,-2.5,1.3,-1.9,4.9,349,-1.6,-1.2,8,55898
 2018-10-24T10:00:00.000Z,5.2,314,0.6,3.6,-2.9,5.1,358,-3.6,-1.4,7.1,66312
 2018-10-24T11:00:00.000Z,5.2,314,-1.3,4.3,-2.7,5.5,351,-4.2,-0.9,6.8,65166
 2018-10-24T12:00:00.000Z,5.2,314.1,0.1,4.9,-0.8,5.1,348,-4.2,-0.9,7.5,60622
 2018-10-24T13:00:00.000Z,5.2,314.1,-1.9,3.7,-0.9,4.7,341,-3.7,-1.2,7.8,50252
 2018-10-24T14:00:00.000Z,5.2,314.2,-0.2,3.7,-0.5,3.9,337,-3.8,-0.7,8.6,44546
 2018-10-24T15:00:00.000Z,5.2,314.2,-2.1,2.8,0.4,3.7,323,-1.2,-3.6,-1.00E+31,35219
 2018-10-24T16:00:00.000Z,5.2,314.2,-2.4,3,-0.4,3.9,326,-3.1,1.5,9.1,24505
 2018-10-24T17:00:00.000Z,5.2,314.3,-2.4,1.6,-1.3,3.7,321,-3.5,0.8,9.9,20967
 2018-10-24T18:00:00.000Z,5.2,314.3,-2.3,-0.9,-2.5,3.6,315,-5.3,0.1,11.1,18061
 2018-10-24T19:00:00.000Z,5.2,314.4,-3.2,0.6,-1.3,3.5,315,-4.7,0.2,10.9,17009
 2018-10-24T20:00:00.000Z,5.2,314.4,-3,1.3,-1.2,3.5,317,-4.8,-0.1,11,16080
 2018-10-24T21:00:00.000Z,5.2,314.4,-2.6,1.6,-1,3.5,312,-5.2,0.4,9.4,13522
 2018-10-24T22:00:00.000Z,5.2,314.5,-2.1,2.4,-0.5,3.3,305,-5.2,0,7.7,16257
 2018-10-24T23:00:00.000Z,5.2,314.5,-0.5,2.2,-0.2,3.2,331,-3.1,-1.3,5.6,45901
 2018-10-25T00:00:00.000Z,5.2,314.6,2.9,0.8,0.6,3.4,349,-2.3,-0.8,6.3,45664
 2018-10-25T01:00:00.000Z,5.2,314.6,1.8,-1.9,-1.6,3.6,348,-2.3,-1.7,6.5,45204
